dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,12,0.4870775540266491,Drop,0.4583405908271846,0.028736963199464505,,6.269783600793859
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,13,0.48860961628508803,Drop,0.4583405908271846,0.030269025457903442,,6.6040464370122205
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,14,0.48860681422766594,Drop,0.4583405908271846,0.03026622340048135,,6.603435088709633
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,15,0.48976707448468076,Drop,0.4583405908271846,0.031426483657496174,,6.856578772737455
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,16,0.4940248405577825,Drop,0.4583405908271846,0.03568424973059792,,7.785531206432579
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,17,0.4951949616288884,Drop,0.4583405908271846,0.036854370801703784,,8.040826306740868
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,18,0.4964806187429874,Drop,0.4583405908271846,0.03814002791580279,,8.321328871826525
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,19,0.4997657162300515,Drop,0.4583405908271846,0.041425125402866914,,9.038066065260645
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,20,0.500449550811268,Drop,0.4583405908271846,0.04210895998408337,,9.187263975046971
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,21,0.5007850269646148,Drop,0.4583405908271846,0.04244443613743021,,9.26045761315382
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,22,0.5084165533497329,Drop,0.4583405908271846,0.05007596252254831,,10.925491550328182
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,23,0.510462579472487,Drop,0.4583405908271846,0.052121988645302375,,11.371890181324734
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,24,0.5139077233883772,Drop,0.4583405908271846,0.05556713256119261,,12.123546042672874
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,25,0.5147167589304822,Drop,0.4583405908271846,0.0563761681032976,,12.300060093205666
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,flip,flip,,greedy,0,0.4583405908271846,Flip,0.4583405908271846,0.0,,0.0
